filename,lat,lon,altitude,roll,pitch,yaw
01486.png,50.65579799,6.82787738,468.754,-0.13337,-0.04646,-1.2128
01487.png,50.65592497,6.82730365,467.931,-0.1016,-0.06291,-1.22345
01488.png,50.65604963,6.82671898,466.794,-0.08088,-0.05968,-1.26006
01489.png,50.65617115,6.82612571,466.334,-0.13684,-0.05142,-1.27173
01490.png,50.65628666,6.82552391,465.875,-0.10893,-0.05869,-1.29852
01491.png,50.656397,6.82491614,465.459,-0.03532,-0.06597,-1.30859
01492.png,50.65650805,6.8243067,464.505,0.03058,-0.05878,-1.28219
01493.png,50.65662649,6.82369758,463.469,0.09465,-0.05203,-1.2501
01494.png,50.65675811,6.82309411,462.688,0.14357,-0.05233,-1.17653
01495.png,50.65690989,6.82250037,462.586,0.11913,-0.04892,-1.1173
01496.png,50.65707844,6.82191628,463.067,-0.00146,-0.03439,-1.11335
01497.png,50.6572505,6.8213424,463.338,-0.10602,-0.04341,-1.12648
01498.png,50.65741824,6.8207731,462.458,-0.12367,-0.04501,-1.16042
01499.png,50.65757848,6.8202029,461.789,-0.12808,-0.03465,-1.16147
01500.png,50.65773275,6.81963264,460.812,-0.14319,-0.05091,-1.16729
01501.png,50.65787916,6.81905821,459.248,-0.14371,-0.03853,-1.18878
01502.png,50.658018,6.81848017,457.896,-0.12605,-0.0355,-1.22027
01503.png,50.65815053,6.81790089,457.185,-0.11637,-0.02118,-1.25877
01504.png,50.65827877,6.81732574,456.687,0.0221,-0.02863,-1.2573
01505.png,50.65841177,6.81675825,456.629,-0.07619,-0.00572,-1.25507
01506.png,50.65854222,6.81619574,457.042,0.00694,-0.01005,-1.24595
01507.png,50.65867526,6.81564124,457.34,0.03732,-0.02081,-1.22264
01508.png,50.65881526,6.81509426,457.178,0.06068,-0.0168,-1.21116
01509.png,50.6589631,6.81455723,456.646,0.08311,-0.01119,-1.15865
01510.png,50.659122,6.8140308,456.217,0.11116,-0.00318,-1.11397
01511.png,50.65929417,6.81351887,456.784,0.05734,0.01091,-1.07036
01512.png,50.65948246,6.81299867,458.018,-0.02077,0.01699,-1.06954
01513.png,50.65966327,6.81250465,458.899,-0.05453,0.00795,-1.08405
01514.png,50.6598462,6.811993,459.826,-0.05779,-0.0,-1.08491
01515.png,50.66001767,6.81150181,460.815,-0.10298,-0.00638,-1.09204
01516.png,50.66018254,6.8110084,461.437,-0.14462,-0.00451,-1.12051
01517.png,50.66033661,6.81050997,462.533,-0.14232,-0.00514,-1.14609
01518.png,50.66048307,6.81000865,462.595,-0.17305,-0.01768,-1.2339
01519.png,50.66061698,6.80950239,461.706,-0.19705,-0.01103,-1.3149
01520.png,50.66073453,6.80899066,460.166,-0.13289,-0.0092,-1.35593
01521.png,50.66083912,6.80847461,458.971,-0.10942,0.0093,-1.37562
01522.png,50.66093365,6.80795694,458.275,-0.12075,0.01296,-1.38477
01523.png,50.66101824,6.8074362,457.801,-0.17058,0.01333,-1.43158
01524.png,50.66108894,6.8069133,457.114,-0.17944,0.01721,-1.47637
01525.png,50.66114412,6.80638781,456.942,-0.19222,0.01785,-1.53493
01526.png,50.66118209,6.80586094,456.826,-0.21253,0.00428,-1.59925
01527.png,50.66120107,6.80533343,456.561,-0.25375,0.00803,-1.67894
01528.png,50.66119717,6.80480786,456.27,-0.2986,0.01317,-1.77115
01529.png,50.66116764,6.80428949,455.67,-0.27628,0.01767,-1.86713
01530.png,50.66111381,6.80378308,455.065,-0.22786,0.04051,-1.94454
01531.png,50.66104059,6.80329124,455.035,-0.20609,0.05624,-2.0091
01532.png,50.66095242,6.8028151,455.047,-0.05733,0.05284,-2.01364
01533.png,50.6608561,6.80232666,455.542,-0.0127,0.06671,-1.97751
01534.png,50.66076337,6.80185639,456.658,-0.10574,0.08415,-2.03552
01535.png,50.6606594,6.80137645,457.533,-0.07971,0.06921,-2.11023
01536.png,50.66055185,6.80092595,457.656,-0.02769,0.05246,-2.12632
01537.png,50.66043992,6.80048006,457.351,0.02032,0.07295,-2.07751
01538.png,50.66032882,6.80003109,458.016,0.03864,0.08675,-2.02397
01539.png,50.66022197,6.79957684,459.532,0.02069,0.07764,-1.99922
01540.png,50.66011855,6.79911849,461.236,0.0095,0.06198,-1.96519
01541.png,50.66001656,6.79865278,462.897,-0.1074,0.07227,-2.01287
01542.png,50.659906,6.79818849,464.587,-0.10945,0.06771,-2.10527
01543.png,50.65978373,6.79773329,465.77,-0.09607,0.04672,-2.15097
01544.png,50.65965022,6.79728374,466.157,-0.04722,0.04178,-2.19977
01545.png,50.65950779,6.79683846,466.69,-0.07735,0.04778,-2.23778
01546.png,50.65935424,6.79640091,467.673,-0.09458,0.05292,-2.27925
01547.png,50.65918859,6.79597389,469.086,-0.06555,0.02401,-2.33108
01548.png,50.65901259,6.79555519,469.352,0.0014,0.0054,-2.3534
01549.png,50.65882872,6.79513722,469.074,0.01921,0.01605,-2.36287
01550.png,50.6586375,6.79471855,469.284,0.00278,0.01622,-2.39855
01551.png,50.65843929,6.79430446,469.145,0.03809,-0.00347,-2.40697
01552.png,50.65823773,6.79389067,468.075,0.12912,0.01094,-2.33309
01553.png,50.65804088,6.79346332,468.078,0.15963,0.01276,-2.24327
01554.png,50.65784839,6.79299895,468.881,0.20023,0.00187,-2.14946
01555.png,50.65768051,6.79252955,469.735,0.16737,-0.01205,-2.0518
01556.png,50.65752323,6.79201852,469.772,0.11284,0.00223,-1.99664
01557.png,50.65738668,6.7915107,469.998,0.06166,0.01539,-1.98459
01558.png,50.65725999,6.79099406,469.673,0.0488,0.00026,-1.975
01559.png,50.65714207,6.79047117,468.687,0.04015,0.00429,-1.94228
01560.png,50.65703257,6.78994374,467.768,0.00046,0.00428,-1.90711
01561.png,50.65692848,6.78941149,467.24,-0.07919,0.00836,-1.9542
01562.png,50.65682098,6.78888371,466.143,-0.00942,-0.00441,-1.97308
01563.png,50.65671495,6.78835572,464.977,0.01204,0.01327,-1.97138
01564.png,50.65661335,6.78782579,464.373,0.02538,0.0087,-1.96264
01565.png,50.65651641,6.78729381,463.777,0.05517,-0.00109,-1.93908
01566.png,50.65642673,6.78675754,462.946,0.12415,-0.01431,-1.8804
01567.png,50.65635023,6.78621162,462.033,0.1306,-0.00269,-1.82122
01568.png,50.65628997,6.78565639,461.549,0.16665,0.00723,-1.77681
01569.png,50.65624903,6.78509535,461.512,0.20948,0.00165,-1.7057
01570.png,50.65623088,6.78452874,461.451,0.25053,-0.00764,-1.62489
01571.png,50.65623938,6.78395655,461.41,0.1983,0.00955,-1.55875
01572.png,50.65627194,6.78335962,461.918,0.12766,0.02414,-1.5266
01573.png,50.65631673,6.78278854,462.637,0.11407,0.01056,-1.47999
01574.png,50.65637377,6.7822192,463.107,0.12091,-0.00447,-1.42119
01575.png,50.65644482,6.78165063,463.145,0.12559,-0.00443,-1.37483
01576.png,50.65653052,6.78108379,463.295,0.11708,0.01205,-1.33655
01577.png,50.65663091,6.78052091,464.554,0.1022,0.00493,-1.29615
01578.png,50.65674314,6.77996292,465.119,0.08202,0.00151,-1.25583
01579.png,50.65686608,6.77940962,465.579,0.12095,0.0125,-1.2067
01580.png,50.65700413,6.77886635,466.719,0.11186,0.0156,-1.16616
01581.png,50.65715576,6.77833161,467.54,0.02861,0.0189,-1.16944
01582.png,50.65731194,6.77780138,467.871,0.03128,0.00949,-1.15613
01583.png,50.65747309,6.77727366,467.939,0.05509,-0.00107,-1.1387
01584.png,50.65764171,6.7767488,467.724,0.07973,-0.00916,-1.11798
01585.png,50.65781987,6.77622772,467.404,0.03864,-0.00134,-1.08997
01586.png,50.6580119,6.77568854,467.278,-0.01467,0.00092,-1.0535
01587.png,50.65820166,6.77517181,466.754,0.09742,-0.02978,-1.0328
01588.png,50.65840416,6.77466175,465.507,0.21529,-0.03397,-0.99238
01589.png,50.65862792,6.77416809,464.539,0.26519,-0.007,-0.89483
01590.png,50.65887741,6.77370277,464.282,0.26966,-0.01176,-0.79023
01591.png,50.65915129,6.77326912,464.049,0.24816,-0.01195,-0.7034
01592.png,50.65944606,6.77286725,463.833,0.25344,-0.01141,-0.62444
01593.png,50.65975925,6.77249896,463.315,0.26467,-0.01588,-0.55063
01594.png,50.66008953,6.77216718,462.531,0.28003,-0.0133,-0.45753
01595.png,50.66043607,6.77187822,462.015,0.2833,-0.00509,-0.35521
01596.png,50.66079584,6.7716362,461.71,0.27883,-0.00206,-0.2561
01597.png,50.66116562,6.77144251,461.597,0.27446,0.00309,-0.16196
01598.png,50.66154231,6.77129773,461.741,0.26819,0.00374,-0.0705
01599.png,50.66192256,6.77120043,461.91,0.26924,-0.00505,0.02033
01600.png,50.66230397,6.77114921,461.647,0.25149,-0.01841,0.11797
01601.png,50.66270069,6.7711444,461.084,0.28178,-0.01831,0.21833
01602.png,50.66307896,6.77119641,461.559,0.29275,0.0013,0.29884
01603.png,50.66344836,6.77130296,463.563,0.22379,0.00117,0.40943
01604.png,50.66380868,6.77144848,465.426,0.25322,-0.02828,0.50624
01605.png,50.66415945,6.77163302,466.224,0.29085,-0.03825,0.58181
01606.png,50.66449767,6.77186027,466.418,0.2505,-0.03061,0.68022
01607.png,50.66482166,6.77212746,466.507,0.19337,-0.02081,0.76712
01608.png,50.6651326,6.7724252,465.833,0.17323,-0.01743,0.82516
01609.png,50.66542936,6.77274966,464.444,0.24191,-0.00953,0.88581
01610.png,50.66570458,6.77310914,464.403,0.235,0.00606,0.95118
01611.png,50.66595776,6.77349473,464.874,0.23614,-0.01406,1.04751
01612.png,50.66618868,6.77390604,464.929,0.21791,-0.0219,1.11086
01613.png,50.66639856,6.77433921,464.291,0.17456,-0.01956,1.16267
01614.png,50.66659007,6.7747887,463.3,0.15545,-0.00789,1.2321
01615.png,50.66676254,6.77525187,462.771,0.11297,0.00278,1.29775
01616.png,50.66691918,6.77572535,463.151,0.05675,0.00235,1.32615
01617.png,50.66706585,6.7762032,462.333,0.09831,-0.01884,1.35208
01618.png,50.66720031,6.7766876,460.228,0.08923,0.00074,1.38506
01619.png,50.66732128,6.77717738,458.94,0.1451,0.02645,1.44422
01620.png,50.66742225,6.77767074,459.677,0.1574,0.00738,1.49466
01621.png,50.66750333,6.77816682,460.673,0.1534,-0.01189,1.5453
01622.png,50.66756452,6.77866621,461.511,0.16127,-0.01082,1.593
01623.png,50.66760615,6.77916746,462.328,0.18609,-0.02487,1.64995
01624.png,50.66762843,6.77966991,462.306,0.14721,-0.04144,1.70858
01625.png,50.66763372,6.78017412,460.957,0.05552,-0.02442,1.74627
01626.png,50.66762704,6.78068045,460.016,0.14598,0.00151,1.77133
01627.png,50.66760338,6.78118211,460.461,0.1683,-0.00885,1.81291
01628.png,50.66756036,6.78167931,461.369,0.00465,-0.01633,1.8217
01629.png,50.66751151,6.78217693,461.831,-0.06587,-0.01526,1.82936
01630.png,50.66746355,6.78267745,461.139,-0.04907,-0.03977,1.84185
01631.png,50.66741276,6.78318225,459.329,0.07548,-0.02645,1.85643
01632.png,50.66735081,6.78368903,459.382,0.05152,-0.00821,1.86311
01633.png,50.6672816,6.78419384,459.489,0.07942,-0.01952,1.89072
01634.png,50.66720449,6.78469666,459.36,0.13099,-0.03558,1.95611
01635.png,50.66711455,6.78519597,458.489,0.14661,-0.03222,2.01356
01636.png,50.66700732,6.78568878,458.303,0.16256,-0.0086,2.05101
01637.png,50.66688164,6.78616939,459.36,0.22573,-0.00907,2.09568
01638.png,50.66673597,6.78663332,460.46,0.20634,-0.02563,2.14638
01639.png,50.66657384,6.7870831,460.859,0.14479,-0.02253,2.20488
01640.png,50.66639862,6.78752176,461.075,0.06929,-0.00422,2.23824
01641.png,50.66620858,6.78796891,461.472,0.05911,-0.00397,2.27499
01642.png,50.66601863,6.78838979,461.805,0.13352,-0.01207,2.30688
01643.png,50.66581749,6.78879584,462.285,0.09017,-1e-05,2.3434
01644.png,50.6656076,6.78918874,462.982,0.08518,-0.00537,2.39331
01645.png,50.66538837,6.78956794,463.514,0.13393,-0.02108,2.40296
01646.png,50.66515993,6.7899319,463.628,0.1168,-0.00608,2.46151
01647.png,50.66492168,6.79027804,464.21,0.11703,-0.01128,2.53748
01648.png,50.66467223,6.7906045,464.457,0.16437,-0.01228,2.56431
01649.png,50.66441153,6.79090672,465.066,0.15631,-0.00508,2.60815
01650.png,50.66414121,6.79118519,465.783,0.15004,-0.01903,2.66498
01651.png,50.6638609,6.79143959,466.123,0.12799,-0.02618,2.71254
01652.png,50.66357226,6.79167038,465.713,0.22428,-0.03721,2.7746
01653.png,50.66327243,6.79186514,465.147,0.24243,-0.02587,2.8711
01654.png,50.66296201,6.79201579,465.245,0.17936,-0.01241,2.95428
01655.png,50.66264461,6.79212716,465.807,0.18592,-0.018,3.00532
01656.png,50.6623235,6.79220243,466.225,0.22496,-0.03253,3.06924
01657.png,50.66199832,6.79223744,466.595,0.17086,-0.02342,-3.12953
01658.png,50.66167059,6.79223641,467.424,0.12037,-0.01427,-3.09514
01659.png,50.66133413,6.79220693,468.025,0.07035,-0.02526,-3.05677
01660.png,50.66101521,6.79215981,467.891,-0.00206,-0.02334,-3.03735
01661.png,50.66069919,6.79210407,467.637,-0.04986,-0.01736,-3.06567
01662.png,50.66037404,6.79204648,467.271,-0.0137,-0.02786,-3.07649
01663.png,50.66006371,6.79198868,466.689,-0.0291,-0.03178,-3.07386
01664.png,50.6597537,6.79192948,466.142,-0.06625,-0.03552,-3.09044
01665.png,50.65944388,6.7918741,465.374,0.00691,-0.04442,-3.08904
01666.png,50.65913418,6.79181542,464.347,-0.0155,-0.04832,-3.06752
01667.png,50.65882399,6.79175493,462.66,-0.0324,-0.04209,-3.05188
01668.png,50.65851335,6.79169519,460.228,-0.04056,-0.02502,-3.04953
01669.png,50.65820225,6.7916365,458.5,-0.05556,-0.0159,-3.06113
01670.png,50.65789145,6.79157993,457.274,-0.0282,-0.00929,-3.08001
01671.png,50.65758013,6.79152498,456.564,-0.03306,-0.02298,-3.08966
01672.png,50.65726767,6.79147356,455.77,-0.03387,-0.01745,-3.08203
01673.png,50.65695304,6.7914229,455.011,0.01737,-0.00711,-3.10009
01674.png,50.65663805,6.79136919,455.132,-0.04498,-0.00873,-3.09838
01675.png,50.65632257,6.7913181,455.15,-0.05584,-0.01147,-3.09975
01676.png,50.65600549,6.79127251,455.324,-0.04754,-0.00669,-3.10755
01677.png,50.65568665,6.79123036,455.369,-0.03907,0.00684,-3.11845
01678.png,50.65536669,6.79119245,455.636,-0.04934,0.01893,-3.12359
01679.png,50.65504623,6.79116185,457.078,-0.00934,0.03598,-3.12487
01680.png,50.65471502,6.79113226,458.876,0.06544,0.02392,-3.10422
01681.png,50.65439775,6.79109456,460.589,0.0274,0.04135,-3.07864
01682.png,50.65408275,6.79105032,462.622,-0.0251,0.05759,-3.08729
01683.png,50.65377118,6.79100779,464.253,-0.05675,0.06669,-3.10676
01684.png,50.65346324,6.79097185,465.72,-0.05241,0.07011,-3.12416
01685.png,50.65315917,6.79094342,467.232,-0.05598,0.07087,-3.13753
01686.png,50.6528583,6.79092247,468.516,-0.03696,0.06481,3.13688
01687.png,50.65256028,6.7909071,469.073,-0.0139,0.06062,-3.12847
01688.png,50.65226418,6.79089188,469.145,0.03121,0.07942,-3.09621
01689.png,50.65197015,6.79086933,469.856,0.0295,0.09716,-3.07197
01690.png,50.6516788,6.79083928,471.264,-0.01985,0.10643,-3.06447
01691.png,50.65139,6.79080757,473.091,0.01904,0.09331,-3.06876
01692.png,50.65110305,6.79077094,474.396,0.00907,0.08502,-3.07611
01693.png,50.65081784,6.79073005,475.88,-0.01223,0.0945,-3.08191
01694.png,50.650535,6.79068937,477.778,-0.07466,0.08048,-3.0803
01695.png,50.6502524,6.79065591,478.597,-0.07478,0.06099,-3.08864
01696.png,50.64996822,6.79062838,478.634,-0.01698,0.06687,-3.11652
01697.png,50.64968417,6.79060138,479.298,-0.02767,0.0856,-3.12485
01698.png,50.64940105,6.79057635,480.787,-0.02326,0.07993,-3.12397
01699.png,50.64911883,6.79055229,482.335,-0.01467,0.05366,-3.12408
01700.png,50.64883584,6.79052908,483.042,-0.02623,0.05155,-3.1042
01701.png,50.64853947,6.79050643,484.026,-0.03942,0.04537,-3.09389
01702.png,50.64825222,6.7904876,483.779,-0.02247,0.04337,-3.09838
01703.png,50.64796203,6.79047135,483.847,-0.04794,0.05415,-3.10594
01704.png,50.64766956,6.79045868,484.07,0.02242,0.04597,-3.11445
01705.png,50.64737541,6.79044176,485.289,0.04053,0.03055,-3.09457
01706.png,50.64706705,6.79041246,486.028,0.02684,0.01472,-3.06755
01707.png,50.64676717,6.79037288,485.709,-0.02206,0.02383,-3.05434
01708.png,50.64646368,6.79032998,486.439,-0.11226,0.04538,-3.08228
01709.png,50.64615868,6.79029595,487.111,-0.03193,0.01256,-3.10036
01710.png,50.64585195,6.79026343,486.809,0.0208,0.0156,-3.0627
01711.png,50.64554254,6.79022312,486.809,-0.0233,0.02876,-3.04652
01712.png,50.64523139,6.79017843,486.721,-0.02293,0.03267,-3.04367
01713.png,50.6449191,6.79013575,487.177,-0.11119,0.04159,-3.02003
01714.png,50.64460403,6.79010203,488.019,-0.06471,0.01558,-3.04005
01715.png,50.6442871,6.79007041,488.181,-0.01931,0.01185,-3.05343
01716.png,50.64396977,6.79003705,489.117,-0.00676,0.0345,-3.04915
01717.png,50.64365344,6.78999988,491.693,-0.01442,0.01428,-3.03635
01718.png,50.6433372,6.78996087,493.529,-0.05153,-0.00823,-3.03951
01719.png,50.64301927,6.78992261,493.521,0.00461,-0.00948,-3.04953
01720.png,50.64270021,6.78987946,492.136,-0.04965,0.00906,-3.05191
01721.png,50.6423798,6.78983991,491.338,-0.04895,0.03673,-3.05717
01722.png,50.64205957,6.78980517,490.769,-0.04364,0.0206,-3.07192
01723.png,50.6417393,6.78977369,489.684,-0.02553,0.03018,-3.08608
01724.png,50.6414203,6.78974374,488.964,0.01319,0.03627,-3.07042
01725.png,50.64108982,6.78970665,489.213,-0.01388,0.03003,-3.0581
01726.png,50.64077306,6.78966635,489.517,-0.03096,0.03324,-3.06339
01727.png,50.64045725,6.78962457,490.156,-0.02467,0.02638,-3.06243
01728.png,50.6401418,6.78958341,491.169,-0.07896,0.02327,-3.05186
01729.png,50.63982557,6.78954744,492.374,-0.01546,0.00661,-3.05045
01730.png,50.63950791,6.78950959,492.959,-0.02031,-0.00321,-3.06781
01731.png,50.63919038,6.78947056,492.557,-0.0336,0.00163,-3.06174
01732.png,50.63887263,6.78943375,492.502,-0.04372,0.01844,-3.04057
01733.png,50.63855424,6.78939606,493.087,-0.06486,-0.00513,-3.07313
01734.png,50.63823592,6.78936192,493.054,-0.04109,-0.00853,-3.08083
01735.png,50.63791709,6.78932924,492.319,-0.01994,-0.00532,-3.07845
01736.png,50.63759801,6.78929636,492.046,-0.0442,0.00539,-3.05642
01737.png,50.63727928,6.78926217,491.344,-0.02201,0.00815,-3.06119
01738.png,50.63696132,6.78922552,491.139,-0.06251,0.02062,-3.06987
01739.png,50.63664418,6.78919243,491.307,-0.05307,-0.0069,-3.0707
01740.png,50.6363268,6.78916198,490.581,-0.02835,-0.01794,-3.07216
01741.png,50.63600938,6.78912994,489.067,0.0018,-0.00349,-3.04856
01742.png,50.63569213,6.78909135,487.981,-0.04427,0.02795,-3.06076
01743.png,50.63537673,6.78905417,488.744,-0.05406,0.03471,-3.07499
01744.png,50.63506457,6.78901918,489.02,0.00515,-0.00451,-3.06566
01745.png,50.63475383,6.78897821,487.681,-0.0427,0.00904,-3.07809
01746.png,50.63444477,6.78893979,486.98,-0.0857,0.03404,-3.07478
01747.png,50.63413844,6.788909,486.792,-0.05815,0.02364,-3.0823
01748.png,50.63383454,6.78888218,486.112,-0.02747,0.01833,-3.09241
01749.png,50.63353209,6.78885559,485.633,-0.05713,0.02401,-3.09258
01750.png,50.63323011,6.78883182,484.89,-0.04207,0.01903,-3.10643
01751.png,50.63292602,6.78881169,484.49,-0.0329,0.03919,-3.11892
01752.png,50.63262065,6.78879368,484.681,-0.02823,0.05317,-3.12368
01753.png,50.63231456,6.78877663,485.24,0.00413,0.06435,3.141
01754.png,50.63200942,6.78875931,486.594,0.00342,0.07136,-3.1145
01755.png,50.63170399,6.78874034,488.616,-0.03985,0.07286,-3.10886
01756.png,50.63139835,6.78872455,490.609,-0.00926,0.06472,-3.1076
01757.png,50.63109203,6.78870761,492.474,0.03071,0.0654,-3.09666
01758.png,50.63078616,6.78868398,495.013,0.00568,0.07239,-3.06546
01759.png,50.63046785,6.78865318,497.689,0.00525,0.07282,-3.05223
01760.png,50.63016222,6.78862004,500.998,-0.03459,0.07046,-3.04724
01761.png,50.6298441,6.78858489,502.941,0.00479,0.03927,-3.04407
01762.png,50.62953571,6.78854335,503.258,0.02909,0.05769,-3.06391
01763.png,50.62922751,6.78849473,504.698,-0.02456,0.08602,-3.07337
01764.png,50.62892069,6.78844843,507.058,-0.08264,0.069,-3.10468
01765.png,50.62861475,6.78841239,508.704,-0.03029,0.04487,-3.11636
01766.png,50.62830866,6.78837995,509.342,-0.02491,0.04902,-3.10899
01767.png,50.62800219,6.78834746,509.462,-0.00275,0.06257,-3.10639
01768.png,50.62769779,6.78831243,510.641,-0.00723,0.06302,-3.08679
01769.png,50.62739531,6.78827497,511.582,-0.02312,0.04759,-3.07335
01770.png,50.62709289,6.78823597,512.04,-0.04459,0.04941,-3.08581
01771.png,50.6267904,6.7882001,512.329,-0.04315,0.03738,-3.09814
01772.png,50.62648768,6.78816763,512.229,-0.00739,0.02536,-3.09203
01773.png,50.62618447,6.78813607,512.004,-0.12051,0.03602,-3.08769
01774.png,50.62588006,6.78811311,511.153,-0.03816,0.03135,-3.10373
01775.png,50.62557545,6.78809151,510.056,0.04398,0.03699,-3.10799
01776.png,50.6252715,6.78806231,509.344,0.00266,0.05635,-3.0864
01777.png,50.62495604,6.78802729,509.507,-0.00372,0.05363,-3.06648
01778.png,50.62465225,6.78798996,509.32,-0.02812,0.04485,-3.07548
01779.png,50.62434798,6.78795116,508.506,-0.02528,0.05701,-3.07696
01780.png,50.62403049,6.78790942,507.801,-0.02546,0.06545,-3.10474
01781.png,50.62372587,6.78787402,507.877,-0.07239,0.06161,-3.1009
01782.png,50.62342034,6.78784657,508.345,-0.03482,0.0479,-3.10754
01783.png,50.62311312,6.78782281,509.415,-0.02615,0.05712,-3.10709
01784.png,50.62280324,6.78780125,510.994,-0.00223,0.04174,-3.11154
01785.png,50.62249054,6.78777826,511.478,0.02388,0.05672,-3.10548
01786.png,50.62217596,6.78775207,512.305,0.00178,0.07626,-3.07821
01787.png,50.62186049,6.7877241,513.929,-0.01117,0.07891,-3.07382
01788.png,50.62154491,6.78769595,515.633,0.00394,0.07399,-3.06046
01789.png,50.62122875,6.78766429,517.273,0.01701,0.08501,-3.05834
01790.png,50.62091367,6.78762866,519.847,-0.01423,0.09378,-3.04316
01791.png,50.62059933,6.78759197,522.571,-0.02687,0.09376,-3.04629
01792.png,50.62028588,6.78755495,525.345,-0.01856,0.10159,-3.06016
01793.png,50.61997419,6.78751571,528.349,-0.00971,0.10414,-3.08792
01794.png,50.61966447,6.78747767,531.394,0.02304,0.08644,-3.08353
01795.png,50.61935543,6.78743732,533.459,0.01401,0.07213,-3.05755
01796.png,50.61904562,6.78739061,534.955,0.01551,0.10366,-3.0715
01797.png,50.61873795,6.78734147,537.693,-0.0714,0.11046,-3.10153
01798.png,50.61843276,6.78730222,540.257,-0.06465,0.08545,-3.12056
01799.png,50.61812817,6.78727272,541.982,-0.05106,0.07721,-3.13695
01800.png,50.61782372,6.78724926,543.11,0.0171,0.08224,-3.12264
01801.png,50.61751884,6.78722268,544.842,0.03243,0.08583,-3.1216
01802.png,50.61721368,6.78719472,546.796,-0.02295,0.06702,-3.10951
01803.png,50.61690648,6.78716977,548.055,0.03339,0.05446,-3.09637
01804.png,50.61659763,6.78714163,549.834,-0.01678,0.05276,-3.06517
01805.png,50.61628617,6.78711228,551.325,-0.01595,0.03651,-3.05801
01806.png,50.61597322,6.78708081,553.074,-0.03274,0.03061,-3.06166
01807.png,50.61566067,6.78704749,554.19,-0.02768,0.01246,-3.06196
01808.png,50.61534756,6.78701392,555.113,-0.0327,0.02004,-3.07117
01809.png,50.61503455,6.78698285,555.914,-0.04635,0.0042,-3.07693
01810.png,50.61471996,6.78695316,555.41,-0.02945,-0.00247,-3.09229
01811.png,50.61440379,6.78692413,554.225,-0.01636,0.0157,-3.07703
01812.png,50.61408594,6.78689406,553.439,-0.03028,0.02046,-3.09063
01813.png,50.61376756,6.7868662,552.726,-0.03361,0.00821,-3.08704
01814.png,50.61344733,6.78683955,551.397,0.04889,0.00042,-3.0786
01815.png,50.61312558,6.78680452,550.376,0.04901,0.01419,-3.03923
01816.png,50.61278946,6.78675442,550.76,-0.04925,0.01679,-3.03122
01817.png,50.61246454,6.78670661,551.561,-0.03631,0.00197,-3.05227
01818.png,50.61213875,6.78666113,552.697,-0.04602,-0.01509,-3.06127
01819.png,50.61181349,6.7866188,553.134,-0.05985,-0.01342,-3.03734
01820.png,50.61148851,6.78657896,553.213,-0.03289,-0.00676,-3.02931
01821.png,50.61116512,6.78653832,553.654,-0.01143,0.00187,-3.02949
01822.png,50.61084441,6.78649477,554.669,-0.04693,-0.01591,-3.0394
01823.png,50.61052468,6.78644943,554.898,-0.05606,-0.01634,-3.08776
01824.png,50.61020709,6.78640859,554.53,-0.06403,-0.01456,-3.07756
01825.png,50.60989002,6.78637259,554.38,-0.00803,-0.01341,-3.05805
01826.png,50.60957349,6.7863329,554.413,-0.01974,-0.01784,-3.0539
01827.png,50.60925812,6.78629051,553.992,0.00427,-0.01504,-3.03299
01828.png,50.60894487,6.78624189,553.168,0.10541,-0.02047,-2.97131
01829.png,50.60863351,6.78616978,552.358,0.21409,-0.0173,-2.92155
01830.png,50.60832773,6.78606247,551.909,0.14983,-0.00723,-2.84259
01831.png,50.60802757,6.78592517,551.389,0.19132,-0.01073,-2.78194
01832.png,50.60773481,6.78575377,551.479,-0.02017,0.00905,-2.75893
01833.png,50.6074454,6.78557417,550.952,-0.03237,0.00802,-2.76466
01834.png,50.60714749,6.78538466,550.041,-0.02143,0.00891,-2.74452
01835.png,50.60686245,6.78519834,549.225,-0.0632,0.01551,-2.75078
01836.png,50.60657753,6.78501363,548.585,-0.06865,0.0215,-2.77034
01837.png,50.60629318,6.784833,548.098,-0.04252,0.01503,-2.78385
01838.png,50.60600995,6.78465448,547.469,-0.07253,0.02322,-2.79586
01839.png,50.6057269,6.78448195,547.178,-0.02434,0.02973,-2.79972
01840.png,50.60544335,6.78431118,547.432,-0.04909,0.03055,-2.80374
01841.png,50.60515779,6.78414303,547.927,0.00505,0.01636,-2.80489
01842.png,50.60487103,6.78397242,548.172,-0.008,0.0104,-2.78725
01843.png,50.60458251,6.7837975,547.959,-0.01338,0.02043,-2.77381
01844.png,50.60429247,6.7836189,548.213,-0.03026,0.02232,-2.77911
01845.png,50.60400072,6.78343977,548.293,-0.07077,0.01702,-2.80053
01846.png,50.60370646,6.78326556,547.933,-0.05649,0.02191,-2.80864
01847.png,50.60340985,6.78309607,547.895,-0.04439,0.02576,-2.80586
01848.png,50.6031112,6.78292896,547.977,-0.02654,0.00981,-2.81057
01849.png,50.60281078,6.78276147,547.432,-0.0151,0.01431,-2.79864
01850.png,50.60250902,6.78258976,547.404,-0.00223,0.03307,-2.80074
01851.png,50.60220852,6.7824132,547.807,-0.03484,0.04472,-2.80668
01852.png,50.60190968,6.78223811,549.046,-0.05098,0.04477,-2.78817
01853.png,50.60161124,6.78206226,550.541,-0.02623,0.02028,-2.81492
01854.png,50.60131313,6.78188459,550.487,-0.01716,0.01412,-2.82748
01855.png,50.60101415,6.78170823,549.86,-0.04087,0.03252,-2.80716
